"Gene.ID","log2.FC.","P.adj","Gene.type","change"
"ENSG00000310095",-0.798882517,0.014118437,"lncRNA","Downregulated"
"ENSG00000280211",-0.521360295,0.014163386,"lncRNA","Downregulated"
"ENSG00000239799",1.605423414,0.014552518,"lncRNA","Upregulated"
"ENSG00000306428",-0.845533907,0.01455258,"lncRNA","Downregulated"
"ENSG00000269583",-1.033347655,0.014578047,"lncRNA","Downregulated"
"ENSG00000232530",2.511845592,0.014604533,"lncRNA","Upregulated"
"ENSG00000185433",4.947437617,0.014659759,"lncRNA","Upregulated"
"ENSG00000293098",0.769334808,0.014705915,"lncRNA","Upregulated"
"ENSG00000259426",-0.676556372,0.01485084,"lncRNA","Downregulated"
"ENSG00000271474",4.525831672,0.015116226,"lncRNA","Upregulated"
"ENSG00000272008",1.88028862,0.015196484,"lncRNA","Upregulated"
"ENSG00000261759",0.714209482,0.015231113,"lncRNA","Upregulated"
"ENSG00000228843",-0.799375801,0.015245289,"lncRNA","Downregulated"
"ENSG00000203356",0.560627621,0.015425758,"lncRNA","Upregulated"
"ENSG00000267510",0.841653068,0.015525577,"lncRNA","Upregulated"
"ENSG00000298294",-0.563202665,0.015815149,"lncRNA","Downregulated"
"ENSG00000293957",-0.487418072,0.01597775,"lncRNA","Downregulated"
"ENSG00000287164",2.041227745,0.01602025,"lncRNA","Upregulated"
"ENSG00000272138",2.188359514,0.01623545,"lncRNA","Upregulated"
"ENSG00000223635",-0.717789422,0.01630226,"lncRNA","Downregulated"
"ENSG00000259945",-0.922342631,0.016683693,"lncRNA","Downregulated"
"ENSG00000299579",1.16666565,0.016743344,"lncRNA","Upregulated"
"ENSG00000275582",0.577979544,0.016746603,"lncRNA","Upregulated"
"ENSG00000245146",-0.779330377,0.017065498,"lncRNA","Downregulated"
"ENSG00000303113",-0.796345286,0.01723934,"lncRNA","Downregulated"
"ENSG00000256862",1.388421333,0.017378631,"lncRNA","Upregulated"
"ENSG00000267512",-0.582432107,0.017381004,"lncRNA","Downregulated"
"ENSG00000269481",0.931661748,0.017511488,"lncRNA","Upregulated"
"ENSG00000263072",-1.154880668,0.017517067,"lncRNA","Downregulated"
"ENSG00000298543",0.751431163,0.01756598,"lncRNA","Upregulated"
"ENSG00000287618",1.929742183,0.017682671,"lncRNA","Upregulated"
"ENSG00000310144",-3.585702492,0.017794185,"lncRNA","Downregulated"
"ENSG00000303865",2.804730481,0.017846801,"lncRNA","Upregulated"
"ENSG00000302261",-0.641794114,0.017932066,"lncRNA","Downregulated"
"ENSG00000228022",4.502132014,0.017977117,"lncRNA","Upregulated"
"ENSG00000297918",1.851741459,0.017993391,"lncRNA","Upregulated"
"ENSG00000255857",-0.730284543,0.018050973,"lncRNA","Downregulated"
"ENSG00000224984",5.268267064,0.018459646,"lncRNA","Upregulated"
"ENSG00000213994",2.645785947,0.018471602,"lncRNA","Upregulated"
"ENSG00000309922",-2.199468601,0.01872695,"lncRNA","Downregulated"
"ENSG00000237786",-1.54389411,0.018850539,"lncRNA","Downregulated"
"ENSG00000225434",-0.825699164,0.018850539,"lncRNA","Downregulated"
"ENSG00000173077",1.329503791,0.018850539,"lncRNA","Upregulated"
"ENSG00000289469",-0.727193436,0.018991924,"lncRNA","Downregulated"
"ENSG00000287303",4.306896941,0.019081739,"lncRNA","Upregulated"
"ENSG00000297522",-0.988410118,0.019126984,"lncRNA","Downregulated"
"ENSG00000304008",2.21540672,0.019171927,"lncRNA","Upregulated"
"ENSG00000262624",-0.597565255,0.01938663,"lncRNA","Downregulated"
"ENSG00000265845",-0.985635388,0.019529876,"lncRNA","Downregulated"
"ENSG00000295320",1.221166326,0.019536578,"lncRNA","Upregulated"
"ENSG00000296511",3.687890636,0.019576817,"lncRNA","Upregulated"
"ENSG00000308788",-0.634180014,0.019726573,"lncRNA","Downregulated"
"ENSG00000272081",1.174013141,0.019757934,"lncRNA","Upregulated"
"ENSG00000289077",4.813369957,0.019787786,"lncRNA","Upregulated"
"ENSG00000267078",0.906556274,0.02000585,"lncRNA","Upregulated"
"ENSG00000297678",0.634225357,0.020151757,"lncRNA","Upregulated"
"ENSG00000224015",5.238332438,0.020209533,"lncRNA","Upregulated"
"ENSG00000240137",2.132005486,0.020247211,"lncRNA","Upregulated"
"ENSG00000240449",0.862149122,0.02028828,"lncRNA","Upregulated"
"ENSG00000310110",2.809102563,0.020421267,"lncRNA","Upregulated"
"ENSG00000261731",2.299404428,0.020469556,"lncRNA","Upregulated"
"ENSG00000227803",-1.265754743,0.020644754,"lncRNA","Downregulated"
"ENSG00000295948",-1.852299616,0.020681472,"lncRNA","Downregulated"
"ENSG00000301015",-0.775428662,0.020697875,"lncRNA","Downregulated"
"ENSG00000303891",1.060284785,0.020743592,"lncRNA","Upregulated"
"ENSG00000268087",-0.965624529,0.020771882,"lncRNA","Downregulated"
"ENSG00000304724",0.699058414,0.021141043,"lncRNA","Upregulated"
"ENSG00000256116",-0.544014136,0.021192927,"lncRNA","Downregulated"
"ENSG00000286882",0.922136395,0.021333207,"lncRNA","Upregulated"
"ENSG00000231560",4.393884572,0.021333207,"lncRNA","Upregulated"
"ENSG00000303745",0.502635779,0.021438117,"lncRNA","Upregulated"
"ENSG00000307262",2.418793944,0.021445009,"lncRNA","Upregulated"
"ENSG00000307614",-1.794882983,0.021572054,"lncRNA","Downregulated"
"ENSG00000227733",4.539192302,0.021732281,"lncRNA","Upregulated"
"ENSG00000273456",0.668826146,0.021816537,"lncRNA","Upregulated"
"ENSG00000294904",4.69870144,0.021857755,"lncRNA","Upregulated"
"ENSG00000237633",1.092872612,0.02186803,"lncRNA","Upregulated"
"ENSG00000281450",0.906465768,0.021899879,"lncRNA","Upregulated"
"ENSG00000275185",-0.635429699,0.021925221,"lncRNA","Downregulated"
"ENSG00000284830",-2.080415826,0.021967098,"lncRNA","Downregulated"
"ENSG00000272807",1.520959811,0.022016844,"lncRNA","Upregulated"
"ENSG00000285530",-0.730686401,0.022027221,"lncRNA","Downregulated"
"ENSG00000308768",-0.821107017,0.022027221,"lncRNA","Downregulated"
"ENSG00000259598",2.600543282,0.022156973,"lncRNA","Upregulated"
"ENSG00000243089",3.204492025,0.022233393,"lncRNA","Upregulated"
"ENSG00000223442",-0.669409025,0.022338127,"lncRNA","Downregulated"
"ENSG00000168367",2.682565748,0.022643893,"lncRNA","Upregulated"
"ENSG00000272941",-0.772114767,0.022659195,"lncRNA","Downregulated"
"ENSG00000259368",-2.829003855,0.022696334,"lncRNA","Downregulated"
"ENSG00000270321",2.734277192,0.02278475,"lncRNA","Upregulated"
"ENSG00000259341",-0.921087302,0.023009748,"lncRNA","Downregulated"
"ENSG00000289506",1.546766236,0.023610231,"lncRNA","Upregulated"
"ENSG00000287601",-5.080310695,0.023635934,"lncRNA","Downregulated"
"ENSG00000305699",-0.75339223,0.023683558,"lncRNA","Downregulated"
"ENSG00000230923",4.193868223,0.023705127,"lncRNA","Upregulated"
"ENSG00000254635",0.795566264,0.023757997,"lncRNA","Upregulated"
"ENSG00000306850",4.71025619,0.023797773,"lncRNA","Upregulated"
"ENSG00000294734",1.04254488,0.023915128,"lncRNA","Upregulated"
"ENSG00000289471",-2.626881907,0.024040813,"lncRNA","Downregulated"
"ENSG00000237232",-1.044737864,0.024104586,"lncRNA","Downregulated"
"ENSG00000296816",1.20392443,0.024264894,"lncRNA","Upregulated"
"ENSG00000294279",-1.169407644,0.024892998,"lncRNA","Downregulated"
"ENSG00000308502",3.801702608,0.024892998,"lncRNA","Upregulated"
"ENSG00000268149",-0.93398283,0.024892998,"lncRNA","Downregulated"
"ENSG00000302520",1.315954602,0.024995986,"lncRNA","Upregulated"
"ENSG00000232748",-0.810652725,0.025116274,"lncRNA","Downregulated"
"ENSG00000237505",0.960845278,0.025249435,"lncRNA","Upregulated"
"ENSG00000227946",1.335881111,0.025249435,"lncRNA","Upregulated"
"ENSG00000250906",0.997157732,0.025295468,"lncRNA","Upregulated"
"ENSG00000267282",0.858003293,0.025295468,"lncRNA","Upregulated"
"ENSG00000233885",0.597452168,0.025308491,"lncRNA","Upregulated"
"ENSG00000310136",2.475361713,0.025362308,"lncRNA","Upregulated"
"ENSG00000269667",4.618042693,0.025362308,"lncRNA","Upregulated"
"ENSG00000296520",-3.127328778,0.025362308,"lncRNA","Downregulated"
"ENSG00000255886",1.710831286,0.025922427,"lncRNA","Upregulated"
"ENSG00000267141",-3.475369255,0.025987677,"lncRNA","Downregulated"
"ENSG00000306250",-1.605275898,0.026113831,"lncRNA","Downregulated"
"ENSG00000259536",0.614875692,0.026113831,"lncRNA","Upregulated"
"ENSG00000259843",-1.132537505,0.026113831,"lncRNA","Downregulated"
"ENSG00000232973",-0.587203835,0.026180483,"lncRNA","Downregulated"
"ENSG00000303987",3.208295573,0.026228569,"lncRNA","Upregulated"
"ENSG00000303508",4.202987755,0.026303343,"lncRNA","Upregulated"
"ENSG00000309414",0.635374648,0.026318555,"lncRNA","Upregulated"
"ENSG00000286545",-1.010151715,0.026327515,"lncRNA","Downregulated"
"ENSG00000302784",-1.776378255,0.026464443,"lncRNA","Downregulated"
"ENSG00000308575",-3.564495385,0.026464443,"lncRNA","Downregulated"
"ENSG00000231970",-0.777436137,0.026847285,"lncRNA","Downregulated"
"ENSG00000230303",-2.676359533,0.026852759,"lncRNA","Downregulated"
"ENSG00000286216",2.688223647,0.02713545,"lncRNA","Upregulated"
"ENSG00000264558",0.510978879,0.027550671,"lncRNA","Upregulated"
"ENSG00000303829",1.570752811,0.027968728,"lncRNA","Upregulated"
"ENSG00000268095",-0.760701027,0.027973076,"lncRNA","Downregulated"
"ENSG00000307343",-1.556840558,0.028676245,"lncRNA","Downregulated"
"ENSG00000309501",2.916384279,0.029332839,"lncRNA","Upregulated"
"ENSG00000293109",0.58894299,0.029363164,"lncRNA","Upregulated"
"ENSG00000259736",-0.811695625,0.029427223,"lncRNA","Downregulated"
"ENSG00000287799",-0.800720777,0.029680889,"lncRNA","Downregulated"
"ENSG00000299964",1.671326574,0.029978519,"lncRNA","Upregulated"
"ENSG00000267122",0.696616816,0.030434446,"lncRNA","Upregulated"
"ENSG00000261845",-0.833286795,0.030671062,"lncRNA","Downregulated"
"ENSG00000254162",1.424174637,0.030779529,"lncRNA","Upregulated"
"ENSG00000273192",-0.468649405,0.030943641,"lncRNA","Downregulated"
"ENSG00000306273",1.008396939,0.030961282,"lncRNA","Upregulated"
"ENSG00000286410",2.021960175,0.030961282,"lncRNA","Upregulated"
"ENSG00000289033",1.129540251,0.031072161,"lncRNA","Upregulated"
"ENSG00000303915",0.966834765,0.031252827,"lncRNA","Upregulated"
"ENSG00000286339",1.01401917,0.031293869,"lncRNA","Upregulated"
"ENSG00000245928",4.509933599,0.03141129,"lncRNA","Upregulated"
"ENSG00000296731",0.893787589,0.03141129,"lncRNA","Upregulated"
"ENSG00000236591",4.73056078,0.031681041,"lncRNA","Upregulated"
"ENSG00000229873",0.911876336,0.031681041,"lncRNA","Upregulated"
"ENSG00000231951",1.432643592,0.031840128,"lncRNA","Upregulated"
"ENSG00000298924",2.824617265,0.031840128,"lncRNA","Upregulated"
"ENSG00000248774",0.558738161,0.031881178,"lncRNA","Upregulated"
"ENSG00000289183",-1.305633248,0.031881178,"lncRNA","Downregulated"
"ENSG00000287553",-0.854414719,0.03198604,"lncRNA","Downregulated"
"ENSG00000302084",1.512294583,0.032123844,"lncRNA","Upregulated"
"ENSG00000290082",-0.809100895,0.032123844,"lncRNA","Downregulated"
"ENSG00000231749",1.002184882,0.032497494,"lncRNA","Upregulated"
"ENSG00000295298",-0.808777366,0.032509907,"lncRNA","Downregulated"
"ENSG00000290525",4.374680644,0.032774174,"lncRNA","Upregulated"
"ENSG00000306734",0.837823878,0.032857677,"lncRNA","Upregulated"
"ENSG00000267325",5.269442451,0.032863565,"lncRNA","Upregulated"
"ENSG00000278546",2.829936177,0.03286709,"lncRNA","Upregulated"
"ENSG00000261543",4.54746385,0.033036467,"lncRNA","Upregulated"
"ENSG00000229190",-0.688191593,0.033155958,"lncRNA","Downregulated"
"ENSG00000297168",-1.561732396,0.033167667,"lncRNA","Downregulated"
"ENSG00000302625",-0.899343314,0.033278671,"lncRNA","Downregulated"
"ENSG00000286437",-0.88259151,0.033278671,"lncRNA","Downregulated"
"ENSG00000235989",-0.96897674,0.033278671,"lncRNA","Downregulated"
"ENSG00000226925",0.945968948,0.033343188,"lncRNA","Upregulated"
"ENSG00000300219",4.582445394,0.033471348,"lncRNA","Upregulated"
"ENSG00000273320",2.433908171,0.033565586,"lncRNA","Upregulated"
"ENSG00000310351",-0.771556145,0.033587618,"lncRNA","Downregulated"
"ENSG00000308456",-4.331385182,0.033647787,"lncRNA","Downregulated"
"ENSG00000305730",-0.511695923,0.033647787,"lncRNA","Downregulated"
"ENSG00000275120",-0.739729517,0.033897928,"lncRNA","Downregulated"
"ENSG00000260475",1.63267733,0.03392481,"lncRNA","Upregulated"
"ENSG00000243305",1.245540445,0.034021666,"lncRNA","Upregulated"
"ENSG00000301079",-1.041649088,0.034082362,"lncRNA","Downregulated"
"ENSG00000267379",0.715713876,0.034380526,"lncRNA","Upregulated"
"ENSG00000305788",1.324650373,0.034415412,"lncRNA","Upregulated"
"ENSG00000260612",4.766659764,0.034461406,"lncRNA","Upregulated"
"ENSG00000294203",0.977792961,0.034677285,"lncRNA","Upregulated"
"ENSG00000267288",-1.099907083,0.034920647,"lncRNA","Downregulated"
"ENSG00000306577",1.64097459,0.035004922,"lncRNA","Upregulated"
"ENSG00000229922",2.355177527,0.035091694,"lncRNA","Upregulated"
"ENSG00000234203",-0.56069622,0.035135289,"lncRNA","Downregulated"
"ENSG00000236528",-1.822185887,0.035493078,"lncRNA","Downregulated"
"ENSG00000301109",-1.440160471,0.035535007,"lncRNA","Downregulated"
"ENSG00000271730",-0.993342938,0.036507073,"lncRNA","Downregulated"
"ENSG00000299949",-0.537454966,0.0365251,"lncRNA","Downregulated"
"ENSG00000297257",-1.306039942,0.036693246,"lncRNA","Downregulated"
"ENSG00000261097",1.781358532,0.0369543,"lncRNA","Upregulated"
"ENSG00000272620",1.507766878,0.036969359,"lncRNA","Upregulated"
"ENSG00000205537",-0.948547918,0.036969359,"lncRNA","Downregulated"
"ENSG00000282917",-0.986353263,0.037100088,"lncRNA","Downregulated"
"ENSG00000275719",-1.00388372,0.037228043,"lncRNA","Downregulated"
"ENSG00000301226",0.902535879,0.037333921,"lncRNA","Upregulated"
"ENSG00000261000",4.982002358,0.03746835,"lncRNA","Upregulated"
"ENSG00000271914",-1.718253776,0.037639557,"lncRNA","Downregulated"
"ENSG00000301671",0.590208442,0.037729047,"lncRNA","Upregulated"
"ENSG00000269427",-0.97819199,0.037729047,"lncRNA","Downregulated"
"ENSG00000308785",1.138828611,0.037796228,"lncRNA","Upregulated"
"ENSG00000272438",-4.25151071,0.038115652,"lncRNA","Downregulated"
"ENSG00000302700",1.370012161,0.038115652,"lncRNA","Upregulated"
"ENSG00000260249",0.511164797,0.038390795,"lncRNA","Upregulated"
"ENSG00000265282",-4.548472481,0.039060884,"lncRNA","Downregulated"
"ENSG00000224418",2.175637765,0.039565746,"lncRNA","Upregulated"
"ENSG00000232613",-2.25202304,0.039572734,"lncRNA","Downregulated"
"ENSG00000301129",0.639566627,0.039642019,"lncRNA","Upregulated"
"ENSG00000270050",-0.937684005,0.039716164,"lncRNA","Downregulated"
"ENSG00000291209",-0.794630295,0.039798807,"lncRNA","Downregulated"
"ENSG00000260891",-4.006932048,0.040260531,"lncRNA","Downregulated"
"ENSG00000259773",0.475911274,0.040395476,"lncRNA","Upregulated"
"ENSG00000272770",-0.549691804,0.040472541,"lncRNA","Downregulated"
"ENSG00000303469",1.976096204,0.04059318,"lncRNA","Upregulated"
"ENSG00000301358",-0.851810492,0.040747389,"lncRNA","Downregulated"
"ENSG00000259349",-0.573224017,0.040747389,"lncRNA","Downregulated"
"ENSG00000307814",-1.744764416,0.040864685,"lncRNA","Downregulated"
"ENSG00000267576",-0.846341829,0.040877629,"lncRNA","Downregulated"
"ENSG00000232803",1.034050361,0.040877629,"lncRNA","Upregulated"
"ENSG00000269139",-1.05829079,0.040910261,"lncRNA","Downregulated"
"ENSG00000233429",-4.575124867,0.041000057,"lncRNA","Downregulated"
"ENSG00000297478",-0.672260508,0.041080436,"lncRNA","Downregulated"
"ENSG00000260773",-0.707205267,0.041222628,"lncRNA","Downregulated"
"ENSG00000277801",-0.504483818,0.041229615,"lncRNA","Downregulated"
"ENSG00000246145",-0.950476621,0.041249508,"lncRNA","Downregulated"
"ENSG00000305358",4.8605408,0.041271203,"lncRNA","Upregulated"
"ENSG00000303741",2.827200861,0.041271203,"lncRNA","Upregulated"
"ENSG00000299130",3.447051324,0.041322721,"lncRNA","Upregulated"
"ENSG00000286307",-0.927862181,0.041554934,"lncRNA","Downregulated"
"ENSG00000245598",0.990202529,0.041838674,"lncRNA","Upregulated"
"ENSG00000289900",-0.830355661,0.042038091,"lncRNA","Downregulated"
"ENSG00000177738",0.86910547,0.042290452,"lncRNA","Upregulated"
"ENSG00000289424",1.277608717,0.042408635,"lncRNA","Upregulated"
"ENSG00000301572",-1.069266451,0.042462709,"lncRNA","Downregulated"
"ENSG00000249710",-4.338015796,0.04249086,"lncRNA","Downregulated"
"ENSG00000250056",0.504561115,0.04249086,"lncRNA","Upregulated"
"ENSG00000263823",-0.668811525,0.042587764,"lncRNA","Downregulated"
"ENSG00000296287",2.697468491,0.042643175,"lncRNA","Upregulated"
"ENSG00000176124",-1.096881665,0.042643175,"lncRNA","Downregulated"
"ENSG00000236540",-0.774645528,0.042796891,"lncRNA","Downregulated"
"ENSG00000286312",0.871917985,0.043195001,"lncRNA","Upregulated"
"ENSG00000236778",0.796014199,0.043605493,"lncRNA","Upregulated"
"ENSG00000265778",-1.639877148,0.043784358,"lncRNA","Downregulated"
"ENSG00000286959",-2.385435321,0.044327095,"lncRNA","Downregulated"
"ENSG00000288985",-0.889317497,0.044510844,"lncRNA","Downregulated"
"ENSG00000279833",-1.052740409,0.044510844,"lncRNA","Downregulated"
"ENSG00000244040",2.397614861,0.045021366,"lncRNA","Upregulated"
"ENSG00000236013",-3.188569537,0.045179951,"lncRNA","Downregulated"
"ENSG00000299400",1.204523941,0.045456082,"lncRNA","Upregulated"
"ENSG00000306480",1.660156443,0.045759085,"lncRNA","Upregulated"
"ENSG00000267737",4.94337181,0.04589072,"lncRNA","Upregulated"
"ENSG00000288050",1.827883925,0.045937785,"lncRNA","Upregulated"
"ENSG00000304423",2.7250827,0.046133898,"lncRNA","Upregulated"
"ENSG00000227712",-2.411586855,0.046286029,"lncRNA","Downregulated"
"ENSG00000244055",-0.53297854,0.046482219,"lncRNA","Downregulated"
"ENSG00000224643",-0.860010576,0.046659822,"lncRNA","Downregulated"
"ENSG00000253722",-0.744923291,0.046659822,"lncRNA","Downregulated"
"ENSG00000298594",-3.679503705,0.046659822,"lncRNA","Downregulated"
"ENSG00000246174",-0.520164517,0.046659822,"lncRNA","Downregulated"
"ENSG00000247728",-0.971051157,0.047213886,"lncRNA","Downregulated"
"ENSG00000288703",2.34293947,0.047278845,"lncRNA","Upregulated"
"ENSG00000261359",-0.514692127,0.047278845,"lncRNA","Downregulated"
"ENSG00000298382",0.725315113,0.047278845,"lncRNA","Upregulated"
"ENSG00000268093",-0.879518991,0.04731912,"lncRNA","Downregulated"
"ENSG00000223725",2.681998063,0.04743506,"lncRNA","Upregulated"
"ENSG00000180139",0.652577941,0.047647314,"lncRNA","Upregulated"
"ENSG00000232533",-0.790658464,0.047894906,"lncRNA","Downregulated"
"ENSG00000286999",-1.256970129,0.047911225,"lncRNA","Downregulated"
"ENSG00000262533",-0.473645066,0.04794658,"lncRNA","Downregulated"
"ENSG00000286548",1.746416798,0.04795686,"lncRNA","Upregulated"
"ENSG00000269177",-0.944959695,0.048064675,"lncRNA","Downregulated"
"ENSG00000229531",4.210383715,0.048220369,"lncRNA","Upregulated"
"ENSG00000294281",-1.312183349,0.048220369,"lncRNA","Downregulated"
"ENSG00000297275",-0.875963212,0.048295056,"lncRNA","Downregulated"
"ENSG00000262967",-0.507476941,0.048325298,"lncRNA","Downregulated"
"ENSG00000294746",-1.137932164,0.048397039,"lncRNA","Downregulated"
"ENSG00000237980",2.142747968,0.048397039,"lncRNA","Upregulated"
"ENSG00000289370",-2.814342125,0.048397039,"lncRNA","Downregulated"
"ENSG00000260156",1.287558545,0.048570334,"lncRNA","Upregulated"
"ENSG00000226648",0.765234711,0.048570334,"lncRNA","Upregulated"
"ENSG00000296682",3.436761105,0.048909557,"lncRNA","Upregulated"
"ENSG00000259755",0.690721122,0.049005545,"lncRNA","Upregulated"
"ENSG00000286176",-1.199075466,0.049010997,"lncRNA","Downregulated"
"ENSG00000289874",3.706490122,0.049080017,"lncRNA","Upregulated"
"ENSG00000302641",3.06324315,0.049080017,"lncRNA","Upregulated"
"ENSG00000272768",1.010861349,0.049123667,"lncRNA","Upregulated"
"ENSG00000305960",-1.296667116,0.049298513,"lncRNA","Downregulated"
"ENSG00000305970",-1.272496428,0.049608426,"lncRNA","Downregulated"
"ENSG00000232956",2.90527019,0.049608426,"lncRNA","Upregulated"
"ENSG00000286429",-2.689061343,0.049628259,"lncRNA","Downregulated"
"ENSG00000272529",1.792530076,0.049695412,"lncRNA","Upregulated"
"ENSG00000260755",-0.603855875,0.049695412,"lncRNA","Downregulated"
"ENSG00000308299",2.31328408,0.049695412,"lncRNA","Upregulated"
